,sample1,sample2,_,utm_x,utm_y,unit,__,lithology,longitude,latitude,sampleno,unnamed: 0,unnamed: 2,age,unnamed: 4,unnamed: 5,lithology,unnamed: 7,87/86sr m,2σ,rb_ppm,sr_ppm,(rb/sr),10*(rb/sr),(87rb/86sr)c,87rb/86sr i,(86/87sr)°,unnamed: 17,source,mixing,unnamed: 20,87/86 sr chur°,εsr°,deltasrtoday,unnamed: 24,143/144 nd,2σ.1,sm_ppm,nd_ppm,(147sm/144nd),(147sm/144nd)c,âge.1,(143nd/144nd)°,unnamed: 33,143nd/144nd chur°,εnd°,unnamed: 36,sio2,al2o3,fe2o3,cao,mgo,na2o,k2o,cr2o3,tio2,mno,p2o5,sro,bao,loi,total,unnamed: 52,ag_ppm,as_ppm,ba_ppm,be_ppm,bi_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,ho_ppm,la_ppm,lu_ppm,mo_ppm,nb_ppm,nb*10,nd.1,ni_ppm,pb_ppm,pr_ppm,rb.1,sb_ppm,sm.1,sn_ppm,sr.1,ta_ppm,tb_ppm,th_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,na+k,k_ppm,p_ppm,ti_ppm,unnamed: 102,feo,unnamed: 104,mgo molar,feo molar,mg#,unnamed: 108,nb/ta,unnamed: 110,unnamed: 111,cs.1,rb.2,ba.1,th.1,u.1,nb.1,ta.1,k.1,la.1,ce.1,pb.1,pr.1,sr.2,p.1,nd.2,zr.1,hf.1,sm.2,eu.1,ti.1,gd.1,tb.1,dy.1,y.1,ho.1,er.1,tm.1,yb.1,lu.1,unnamed: 141,dy/yb,zr/sm,nb/la,sr/pb,la/sm,u/th,sr/y,sm/yb,u/pb,gd/yb,la/yb,unnamed: 153,unnamed: 154,unnamed: 155,unnamed: 156,unnamed: 157,unnamed: 158,unnamed: 159,unnamed: 160,unnamed: 161,unnamed: 162,unnamed: 163,unnamed: 164,unnamed: 165,unnamed: 166,unnamed: 167,unnamed: 168,unnamed: 169,unnamed: 170,unnamed: 171,unnamed: 172,unnamed: 173,unnamed: 174,unnamed: 175,unnamed: 176,unnamed: 177,unnamed: 178,unnamed: 179,unnamed: 180,unnamed: 181,unnamed: 182,unnamed: 183,unnamed: 184,unnamed: 185,unnamed: 186,unnamed: 187,unnamed: 188,unnamed: 189,unnamed: 190,unnamed: 191,unnamed: 192,unnamed: 193,unnamed: 194,unnamed: 195,unnamed: 196,unnamed: 197,unnamed: 198,unnamed: 199,unnamed: 200,unnamed: 201,unnamed: 202,unnamed: 203,unnamed: 204
78,09SD,316,19K,219572.0,8156564.0,Linga-QLP,,Diorite,-71.62901521086307,-16.656815764236207,09SD316,36,Linga-Pal,68.7,Linga NP,sud,Diorite,,0.706525,7.0,163.5,398.0,0.4108040201005025,41.08040201005025,1.1541314881940954,0.7053985492084394,0.7053985492084394,,0.705369,,,0.7044192834773031,13.90174508429487,64.4586894586885,,0.512458,5.0,5.65,28.6,0.19755244755244755,0.11947060366888113,68.7,0.5124043100362192,,0.5125496032266403,-2.8347147184670796,,60.9,16.75,6.15,4.95,2.37,3.33,3.49,<0.01,0.81,0.11,0.2,0.05,0.08,0.5,99.7,,<1,,693.0,,,,61.0,61.7,10,13.5,108,4.18,2.5,1.09,19.2,4.74,,6.2,0.85,29.6,0.36,<2,8.8,88.0,28.6,12,18.0,7.41,163.5,,5.65,2,398.0,0.7,0.75,20.7,<0.5,0.34,2.96,130.0,246.0,24.4,2.44,67.0,214.0,6.82,28971.537,872.9200000000001,4855.950000000001,,5.5337700000000005,,0.058803096466851924,0.0770226595774295,43.293038212635565,,12.571428571428573,,,642.8571428571428,272.5,105.0,260.37735849056605,145.81280788177338,13.373860182370821,18.91891891891892,120.7147375,45.67901234567901,36.417910447761194,120.0,29.173228346456693,20.0,9.699111111111112,22.880000000000003,20.38095238095238,21.90812720848057,13.916256157635468,7.077922077922079,4.0298340248962665,8.713235294117647,7.575757575757575,6.2017804154302665,5.674418604651163,5.704697986577181,5.707762557077626,5.0,5.532879818594104,5.333333333333333,,1.1208955586904703,1.464542772861357,0.2927791012897396,0.16666666666666666,3.2824210641319786,0.5600057114299992,3.524590163934426,2.515192198982476,1.2151067323481115,,8.25591985428051,-1.4708740945180219,-0.26100716105766814,8.487960036145962,-0.16233333333333333,1.1623333333333332,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,09SD,317,19K,220205.0,8156769.0,Linga-QLP,,Qz-diorite,-71.62306012761216,-16.655039697912297,09SD317,14,Linga-Pal,68.7,Linga NP,sud,Qz-diorite,,0.707289,9.0,217.0,300.0,0.7233333333333334,72.33333333333334,2.032319343593,0.7053054238159064,0.7053054238159064,,0.705369,,,0.7044192834773031,12.579728570589754,75.34188034187927,,0.51246,5.0,6.36,32.3,0.1969040247678019,0.11907852416099074,68.7,0.5124064862363382,,0.5125496032266403,-2.7922563865268035,,63.9,15.85,5.1,3.63,1.85,3.19,4.64,<0.01,0.77,0.07,0.15,0.04,0.08,1.0,100.5,,<1,,737.0,,,,68.8,83.7,10,11.65,96,4.66,2.82,0.88,18.4,5.23,,8.9,0.94,31.1,0.41,<2,11.3,113.0,32.3,12,16.0,8.47,217.0,,6.36,3,300.0,0.8,0.84,26.2,<0.5,0.41,5.64,105.0,376.0,27.5,2.81,39.0,299.0,7.83,38518.032,654.69,4616.150000000001,,4.58898,,0.04590115125049623,0.06387244940567324,41.81438066723058,,14.125,,,554.7619047619047,361.6666666666667,111.66666666666667,329.55974842767296,277.8325123152709,17.173252279635257,21.621621621621625,160.49179999999998,47.99382716049383,41.07462686567164,106.66666666666667,33.346456692913385,15.075376884422111,7.274333333333334,25.839999999999996,28.476190476190474,31.448763250883395,15.665024630541872,5.714285714285714,3.8308298755186727,9.613970588235293,8.484848484848484,6.913946587537092,6.395348837209303,6.308724832214765,6.438356164383562,6.029411764705881,6.3718820861678,6.0740740740740735,,1.0850713327771735,1.8178197064989516,0.35782210537632303,0.14133165829145727,3.0637568910629707,0.8430414018726731,2.357240749200548,2.4584611608786355,2.6046798029556646,,7.532127323052591,-1.1964041778459518,-0.3599362595077335,8.437316303327208,-0.1576,1.1576,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,09SD,318,19K,220363.0,8157254.0,Linga-QLP,,Qz-diorite,-71.6215203977992,-16.65067871267034,09SD318,13,Linga-Pal,68.7,Linga NP,sud,Qz-diorite,,0.707571,8.0,223.0,264.0,0.8446969696969697,84.46969696969697,2.3733759572875,0.7052545471061094,0.7052545471061094,,0.705369,,,0.7044192834773031,11.857478186614312,79.358974358974,,0.512475,6.0,6.04,29.6,0.20405405405405405,0.12340297442364864,68.7,0.5124195428329332,,0.5125496032266403,-2.537518181428,,63.4,15.0,4.82,3.21,1.62,3.06,4.71,<0.01,0.75,0.07,0.15,0.03,0.08,0.89,97.8,,<1,,725.0,,,,60.2,86.2,10,14.55,70,4.52,2.77,0.84,17.1,5.08,,10.8,0.94,28.2,0.41,<2,11.1,111.0,29.6,10,17.0,7.55,223.0,,6.04,3,264.0,0.8,0.82,29.1,<0.5,0.4,5.37,92.0,394.0,27.2,2.76,43.0,370.0,7.77,39099.123,654.69,4496.25,,4.337036,,0.04019452163556967,0.06036572669320491,39.97058708939992,,13.874999999999998,,,692.8571428571429,371.6666666666667,109.84848484848486,366.0377358490566,264.5320197044335,16.8693009118541,21.621621621621625,162.9130125,43.51851851851852,35.940298507462686,113.33333333333334,29.724409448818896,13.266331658291458,7.274333333333334,23.68,35.23809523809524,38.162544169611316,14.876847290640393,5.454545454545454,3.7313278008298756,9.338235294117647,8.282828282828282,6.706231454005934,6.325581395348837,6.308724832214765,6.324200913242009,5.88235294117647,6.258503401360544,6.0740740740740735,,1.0715391562379046,2.3686534216335544,0.38763499967664744,0.11705586757315992,2.9252514103507483,0.7226905692956173,2.097250960685782,2.3770614692653673,2.3341060562155893,,6.953502415458938,-1.111515693504025,-0.3990753100093898,8.410998995009834,-0.15973333333333334,1.1597333333333333,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,09SD,318.a,19K,220363.0,8157254.0,Linga-QLP,,Diorite,-71.6215203977992,-16.65067871267034,09SD318.A,34,Linga-Pal,68.7,Linga NP,sud,Diorite,,0.706149,9.0,143.0,411.0,0.34793187347931875,34.79318734793188,0.9774592135963505,0.7051949841741285,0.7051949841741285,,0.705369,,,0.7044192834773031,11.011917405159277,59.10256410256443,,0.51249,8.0,5.61,27.6,0.20326086956521738,0.12292372984673912,68.7,0.5124347582049426,,0.5125496032266403,-2.240661605721339,,58.5,16.95,6.8,5.56,3.0,3.24,3.18,<0.01,0.85,0.11,0.19,0.05,0.06,0.1,98.6,,<1,,608.0,,,,57.1,67.2,20,14.1,114,4.32,2.51,1.0,18.9,4.66,,8.7,0.85,27.3,0.37,2,7.8,78.0,27.6,18,20.0,7.14,143.0,,5.61,2,411.0,0.6,0.74,19.45,<0.5,0.37,3.46,155.0,268.0,25.1,2.52,70.0,299.0,6.42,26398.134000000002,829.274,5095.75,,6.11864,,0.07443429932512902,0.085163265874231,46.638743662630446,,13.0,,,671.4285714285713,238.33333333333334,92.12121212121212,244.65408805031444,170.44334975369455,11.854103343465045,16.216216216216218,109.992225,42.129629629629626,34.08955223880597,133.33333333333334,28.11023622047244,20.653266331658294,9.214155555555555,22.080000000000002,28.476190476190474,30.742049469964666,13.817733990147783,6.4935064935064934,4.228838174273859,8.566176470588236,7.474747474747474,6.4094955489614245,5.837209302325582,5.704697986577181,5.730593607305935,5.441176470588235,5.714285714285714,5.481481481481481,,1.1216617210682494,2.0608437314319668,0.28137212331741207,0.1548994974874372,3.048953588169274,0.6966707612040471,3.538208973152616,2.418103448275862,1.278325123152709,,7.372685185185184,-1.639809010310388,-0.21569274515834702,8.53616213796384,-0.1626,1.1625999999999999,45.46561844159813,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,09SD,14,19K,212426.0,8169003.0,Linga-OPK,,Diorite,-71.6943893367682,-16.543633420892135,09SD14,44,Paléocène,80.0,Linga-CVB,sud,Diorite,,0.706828,13.0,201.0,346.0,0.5809248554913294,58.092485549132945,1.6321256828393063,0.704972851699565,0.704972851699565,,0.705369,,,0.7044059994177783,8.047238130499679,68.77492877493063,,0.512498,5.0,5.92,29.7,0.19932659932659932,0.12054467611259259,80.0,0.5124349145237364,,0.5125350596331483,-1.9539172497506918,,61.1,15.7,5.24,4.06,1.84,3.23,4.17,<0.01,0.73,0.08,0.16,0.04,0.08,0.8,97.2,,<1,,732.0,,,,64.8,77.1,10,14.7,56,4.6,2.84,1.02,18.9,5.43,,8.7,0.95,30.8,0.4,<2,8.3,83.0,29.7,10,22.0,8.11,201.0,,5.92,3,346.0,0.6,0.8,26.8,<0.5,0.41,5.87,125.0,345.0,25.8,2.67,73.0,310.0,7.4,34616.421,698.336,4376.35,,4.714952,,0.045653036919412464,0.06562581076190742,41.02579948540942,,13.833333333333336,,,699.9999999999999,335.0,110.90909090909092,337.1069182389937,289.1625615763547,12.613981762917934,16.216216216216218,144.23508750000002,47.53086419753086,38.6865671641791,146.66666666666669,31.929133858267715,17.386934673366834,7.759288888888889,23.759999999999998,29.523809523809526,30.742049469964666,14.581280788177338,6.623376623376624,3.6318257261410793,9.981617647058822,8.080808080808081,6.824925816023738,6.0,6.375838926174497,6.4840182648401825,6.029411764705881,6.054421768707483,5.925925925925926,,1.1272630280398759,2.0247747747747753,0.2653850708561955,0.11854728186386476,3.259718051384718,0.8577770016910521,2.897822445561139,2.408368849283223,1.9715629198387816,1.6486492068737606,7.850603412401164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,09SD,15,19K,210747.0,8169138.0,Linga-OPK,,Diorite,-71.71009077413318,-16.5422106421566,09SD15,42,Paléocène,80.0,Linga-CVB,sud,Diorite,,0.70632,10.0,149.5,376.0,0.3976063829787234,39.76063829787234,1.1170307624920213,0.7050503320189375,0.7050503320189375,,0.705369,,,0.7044059994177783,9.147176510304611,61.53846153846176,,0.512497,6.0,5.57,26.7,0.20861423220973785,0.12616143131651686,80.0,0.5124309750685192,,0.5125350596331483,-2.0307794105556276,,60.2,16.4,6.61,5.41,2.46,3.68,2.43,<0.01,0.82,0.13,0.19,0.04,0.05,1.0,99.4,,<1,,394.0,,,,56.2,79.6,10,28.6,96,4.73,2.97,0.93,20.3,5.24,,7.8,0.95,26.0,0.43,<2,8.4,84.0,26.7,8,19.0,7.17,149.5,,5.57,2,376.0,0.6,0.79,20.5,<0.5,0.42,5.95,133.0,312.0,27.7,2.85,76.0,273.0,6.11,20172.159,829.274,4915.900000000001,,5.947678000000001,,0.06103612544660579,0.08278370403362749,42.43929760394734,,14.000000000000002,,,1361.904761904762,249.16666666666669,59.6969696969697,257.8616352201258,293.10344827586204,12.76595744680851,16.216216216216218,84.0506625,40.123456790123456,33.55223880597015,126.66666666666667,28.22834645669291,18.894472361809047,9.214155555555555,21.36,26.0,27.56183745583039,13.719211822660098,6.038961038961039,4.079585062240664,9.632352941176471,7.97979797979798,7.017804154302671,6.441860465116279,6.375838926174497,6.780821917808219,6.1764705882352935,6.462585034013606,6.37037037037037,,1.0859128533499922,1.895152603231598,0.3181669394435352,0.14916688706691353,2.924618214863577,1.1366694701429771,2.9330769370317293,2.122867513611615,2.3139745916515424,1.4904798761609908,6.208576998050682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,09SD,17,19K,208719.0,8169647.0,Linga-OPK,,gabbros,-71.72901144060575,-16.537366886280715,09SD17,6,Pal 65,80.0,Linga-Panam,sud,gabbros,,0.705345,10.0,3.271,677.0,0.004831610044313146,0.4831610044313146,0.013572558219658049,,0.7053295728128792,,0.705369,,,0.7044059994177783,13.111378890360292,47.649572649572924,,0.512532,9.0,1.363,7.102,0.19191776964235427,0.11606505415240777,80.0,0.5124712588751748,,0.5125350596331483,-1.244807682408977,,48.986,21.066,8.865,10.302,7.313,2.591,0.183,,0.338,0.1176,0.057,,,0.814,100.631,,,1.804,495.3,0.895,< L.D.,< L.D.,16.05,74.07,134.9,1.181,47.92,1.06,0.664,0.661,21.62,1.135,1.21,0.35,0.217,9.215,0.134,< L.D.,0.335,3.35,7.102,54.01,8.2608,1.859,3.271,0.229,1.363,< L.D.,677.0,0.028,0.175,0.604,,0.109,0.161,110.7,165.0,6.285,0.795,83.86,11.22,2.774,1519.1379000000002,248.78220000000002,2026.3100000000002,,7.976727,,0.18144601032155616,0.11102534587868497,62.038899357148935,,11.964285714285715,,,56.238095238095234,5.451666666666667,75.04545454545455,7.59748427672956,7.93103448275862,0.5091185410334347,0.7567567567567568,6.3297412500000005,14.220679012345679,9.582089552238806,55.072,7.318897637795275,34.02010050251256,2.7642466666666667,5.6816,1.0685714285714287,1.236749116607774,3.3571428571428568,4.292207792207792,1.681585062240664,2.0863970588235294,1.7676767676767675,1.572700296735905,1.4616279069767444,1.4563758389261745,1.5159817351598175,1.602941176470588,1.8027210884353742,1.9851851851851852,,0.8724035608308605,0.3182978723404256,0.03580128210414169,0.6177386058707249,4.23594693984765,1.0439027175154143,23.275486421766747,1.862264150943396,0.14401210202568673,1.1573598779134295,7.88845213137666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,09SD,43,19K,206494.0,8170994.0,Linga-OPK,,Gab-diorite,-71.74966781902143,-16.52493053097102,09SD43,3,K70,80.0,Linga-Panam,sud,Gab-diorite,,0.705366,9.0,47.01,715.2,0.06572986577181207,6.572986577181207,0.1846432716662164,,0.7051561260575581,,0.705369,,,0.7044059994177783,10.64906659511422,47.94871794872036,,0.512527,7.0,5.001,22.97,0.2177187636047018,0.13166842273754029,80.0,0.5124580930567392,,0.5125350596331483,-1.501684127992453,,53.709,18.276,9.281,8.307,3.763,3.716,1.539,,1.047,0.165,0.429,,,0.387,100.619,,,6.149,636.5,1.082,< L.D.,0.177,40.39,57.58,15.11,5.487,10.71,3.694,1.978,1.519,22.29,4.377,1.536,2.288,0.701,18.64,0.31,0.733,3.345,33.45,22.97,13.82,15.059,5.336,47.01,1.209,5.001,1.321,715.2,0.244,0.639,6.023,,0.295,1.514,228.1,190.9,20.2,1.977,114.6,82.2,5.255,12775.700700000001,1872.4134000000001,6276.765,,8.351043800000001,,0.09336542278682015,0.11623533390863793,44.54441112656695,,13.709016393442624,,,261.2857142857143,78.35,96.43939393939394,75.76100628930817,74.58128078817734,5.083586626139818,6.594594594594595,53.23208625,28.765432098765434,24.113432835820895,100.39333333333333,21.007874015748033,35.93969849246232,20.804593333333337,18.375999999999998,7.828571428571429,8.084805653710248,12.317733990147783,9.863636363636363,5.208933609958507,8.04595588235294,6.454545454545454,5.480712166172107,4.6976744186046515,4.704697986577181,4.5159817351598175,4.338235294117647,4.482993197278912,4.592592592592593,,1.2225564316044,0.6355528894221156,0.17672554365550439,0.35798889526989497,2.3352860292139104,0.9844283285173666,7.6505298771083154,2.747658416618701,0.7428907708497643,1.7947731634383643,6.416568313381667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,09SD,149,19K,213244.0,8168331.0,Linga-OPK,,Diorite,-71.68681538341012,-16.54980039038162,09SD149,45,Paléocène,80.0,Linga-CVB,sud,Diorite,,0.707168,13.0,213.0,315.0,0.6761904761904762,67.61904761904762,1.899841263927619,0.7050085539910749,0.7050085539910749,,0.705369,,,0.7044059994177783,8.554080655114316,73.6182336182356,,0.512494,6.0,5.0,23.8,0.21008403361344538,0.1270502169327731,80.0,0.5124275099342163,,0.5125350596331483,-2.0983871622159977,,61.8,15.4,5.07,3.72,1.7,3.22,4.28,<0.01,0.7,0.11,0.15,0.04,0.08,1.2,97.5,,<1,,694.0,,,,47.1,89.7,10,13.6,95,3.96,2.31,0.87,17.5,4.43,,8.5,0.78,21.7,0.33,2,9.1,91.0,23.8,8,33.0,6.09,213.0,,5.0,2,315.0,0.5,0.66,16.9,<0.5,0.34,3.43,112.0,413.0,21.8,2.22,63.0,303.0,7.5,35529.564,654.69,4196.5,,4.561986,,0.04217943628423977,0.06349672911505164,39.91385959631214,,18.2,,,647.6190476190476,355.0,105.15151515151516,212.57861635220124,168.9655172413793,13.829787234042552,13.513513513513514,148.03985,33.48765432098765,28.119402985074625,220.0,23.976377952755904,15.829145728643217,7.274333333333334,19.04,28.857142857142858,30.03533568904594,12.31527093596059,5.64935064935065,3.482572614107884,8.143382352941176,6.666666666666667,5.8753709198813056,5.069767441860465,5.23489932885906,5.273972602739726,5.0,5.034013605442177,4.888888888888888,,1.1671344935439891,2.3432,0.4129816648691048,0.07195066240292372,2.7191975308641974,0.7948377882064885,3.122262689594763,2.4464119291705497,0.768025078369906,1.6176718998410173,6.6522772772772765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,09SD,150.b,19K,212866.0,8168722.0,Linga-OPK,,Qz-diorite,-71.69030530763418,-16.546224032073813,09SD150.B,16,Paléocène,80.0,Linga-CVB,sud,Qz-diorite,,0.707723,9.0,255.0,280.0,0.9107142857142857,91.07142857142857,2.558905748319643,0.7048144313156874,0.7048144313156874,,0.705369,,,0.7044059994177783,5.798245589145878,81.52421652421805,,0.512489,5.0,6.49,31.7,0.20473186119873818,0.12381329501637224,80.0,0.5124242039348749,,0.5125350596331483,-2.1628900538583906,,64.2,15.05,4.67,3.45,1.47,3.08,4.62,<0.01,0.69,0.08,0.16,0.03,0.08,0.9,98.5,,<1,,655.0,,,,68.7,95.8,10,23.2,42,5.23,3.19,0.86,17.9,5.93,,10.2,1.04,31.3,0.46,2,10.5,105.0,31.7,9,28.0,8.82,255.0,,6.49,4,280.0,0.8,0.85,33.8,0.5,0.47,8.23,85.0,446.0,28.6,2.93,66.0,359.0,7.7,38352.006,698.336,4136.549999999999,,4.202066,,0.03647280666931322,0.058487125240096874,38.4086276558281,,13.125,,,1104.7619047619046,425.0,99.24242424242425,425.1572327044025,405.41871921182263,15.957446808510637,21.621621621621625,159.800025,48.30246913580247,41.01492537313433,186.66666666666669,34.724409448818896,14.07035175879397,7.759288888888889,25.36,34.19047619047619,36.042402826855124,15.985221674876847,5.584415584415584,3.432821576763485,10.900735294117645,8.585858585858585,7.759643916913947,6.651162790697675,6.979865771812081,7.28310502283105,6.911764705882352,6.6439909297052155,6.814814814814815,,1.1679191014877306,2.138880328710837,0.33036503296852693,0.07537688442211055,3.021695295706595,0.9535736147141983,2.1154724672312613,2.4059668118159347,2.171885995777621,1.6406908753262395,7.2700985968904055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,09SD,151'.a,19K,211463.0,8169105.0,Linga-OPK,,Granite,-71.70339194394742,-16.542595655937337,09SD151'.A,7,Paléocène,80.0,Linga-CVB,sud,Granite,,0.712064,9.0,322.0,154.0,2.090909090909091,209.0909090909091,5.8775181916,,0.7053833454409993,,,,,0.7044059994177783,13.874754389213706,143.361823361825,,0.512484,6.0,7.14,34.7,0.2057636887608069,0.12443715326524495,80.0,0.5124188774468373,,0.5125350596331483,-2.2668144183946026,,70.8,13.3,2.44,1.63,0.64,2.83,5.77,<0.01,0.39,0.03,0.05,0.02,0.06,1.2,99.2,,<1,,542.0,,,,70.9,108.0,<10,26.5,7,5.86,3.6,0.68,15.8,6.51,,10.1,1.19,29.2,0.55,4,10.5,105.0,34.7,<5,24.0,9.38,322.0,,7.14,3,154.0,0.9,0.98,60.0,0.7,0.55,14.6,40.0,546.0,32.9,3.6,32.0,319.0,8.6,47898.501,218.23000000000002,2338.05,,2.195512,,0.015879317189360857,0.03055858363722406,34.19473513382891,,11.666666666666666,,,1261.904761904762,536.6666666666667,82.12121212121212,754.7169811320755,719.2118226600984,15.957446808510637,24.324324324324326,199.57708749999998,45.06172839506173,42.32835820895522,160.0,36.92913385826772,7.738693467336684,2.424777777777778,27.76,30.38095238095238,35.689045936395765,17.586206896551722,4.415584415584416,1.9402904564315355,11.96691176470588,9.898989898989898,8.694362017804155,7.651162790697675,7.9865771812080535,8.219178082191782,8.088235294117647,8.16326530612245,8.148148148148149,,1.0650593471810088,1.727544351073763,0.3541241620518799,0.04836683417085427,2.562333575405471,0.9529556650246304,1.0114401796215118,2.1543103448275858,4.495073891625615,1.4659466911764703,5.520061728395062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,09SD,151'.b,19K,211463.0,8169105.0,Linga-OPK,,Granite,-71.70339194394742,-16.542595655937337,09SD151'.B,6,Paléocène,80.0,Linga-CVB,sud,Granite,,0.710932,8.0,323.0,187.0,1.7272727272727273,172.72727272727272,4.8547969624,,0.7054138169161547,,,,,0.7044059994177783,14.307338370334044,127.23646723646897,,0.512489,5.0,7.41,37.9,0.19551451187335092,0.11823902638709761,80.0,0.5124271211553,,0.5125350596331483,-2.105972573379633,,67.5,13.65,2.94,1.92,0.82,2.73,5.36,<0.01,0.45,0.03,0.08,0.02,0.07,0.7,96.3,,<1,,577.0,,,,79.3,105.0,<10,32.1,15,6.14,3.78,0.77,17.2,6.9,,10.3,1.2,32.4,0.54,2,10.1,101.0,37.9,5,21.0,10.55,323.0,,7.41,4,187.0,0.8,1.03,60.8,0.7,0.56,14.25,55.0,558.0,34.5,3.61,34.0,327.0,8.09,44494.968,349.168,2697.75,,2.645412,,0.020345375148868597,0.036820588480917515,35.5900152066495,,12.624999999999998,,,1528.5714285714284,538.3333333333334,87.42424242424242,764.7798742138365,701.9704433497536,15.349544072948326,21.621621621621625,185.3957,49.99999999999999,47.34328358208955,140.0,41.53543307086614,9.396984924623116,3.8796444444444447,30.32,31.142857142857142,36.39575971731449,18.251231527093594,5.0,2.2387966804979254,12.683823529411764,10.404040404040403,9.109792284866467,8.023255813953488,8.053691275167786,8.63013698630137,8.23529411764706,8.1859410430839,8.0,,1.1128582818908896,1.7063427800269906,0.3069908814589666,0.0671213208901651,2.739541160593792,0.9178725369458127,1.171218410895055,2.229582577132486,5.014074595355383,1.5494643148117972,6.108033240997229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,09SD,152.b,19K,211700.0,8169218.0,Linga-OPK,,Diorite,-71.7011589961407,-16.541604043441417,09SD152.B,41,Paleocene,80.0,Linga-CVB,sud,Diorite,,0.70624,9.0,156.0,418.0,0.37320574162679426,37.32057416267943,1.0484715745263158,0.7050482595109017,0.7050482595109017,,0.705369,,,0.7044059994177783,9.117754443521697,60.398860398860336,,0.51249,5.0,5.75,27.7,0.2075812274368231,0.1255365028068592,80.0,0.5124243021166638,,0.5125350596331483,-2.1609744426798194,,59.3,16.7,6.31,5.31,2.52,3.46,3.21,<0.01,0.82,0.11,0.19,0.05,0.07,0.8,98.9,,<1,,602.0,,,,58.5,85.0,10,13.7,50,4.62,2.69,1.0,19.8,5.17,,7.7,0.9,27.4,0.37,<2,8.0,80.0,27.7,12,17.0,7.4,156.0,,5.75,2,418.0,0.5,0.78,21.6,<0.5,0.39,4.46,159.0,349.0,24.9,2.46,78.0,279.0,6.67,26647.173000000003,829.274,4915.900000000001,,5.677738,,0.06252481143310837,0.0790265011274114,44.17112798327186,,16.0,,,652.3809523809523,260.0,91.21212121212122,271.6981132075472,219.7044334975369,12.1580547112462,13.513513513513514,111.02988750000002,42.28395061728395,34.92537313432836,113.33333333333334,29.133858267716537,21.00502512562814,9.214155555555555,22.16,26.571428571428573,27.208480565371026,14.16256157635468,6.4935064935064934,4.079585062240664,9.503676470588234,7.878787878787879,6.854599406528189,5.790697674418604,6.0402684563758395,6.141552511415525,5.735294117647059,5.578231292517007,5.481481481481481,,1.228812332633712,1.8761739130434785,0.28753355667472763,0.1853384569908365,2.9856146001073536,0.8086343732895456,3.6273738168755427,2.5388982338099244,1.9385685308606195,1.7037078550932565,7.580171635049684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
